99;Dni powszednie;#EEEEEE
04:42;X6;;
04:52;X7;;
05:14;X7;;
05:44;X8;;
05:48;X9;;
06:43;X10;;
06:26;X9;;
06:46;X11;;
07:06;X11;;
07:26;X11;;
07:46;X11;;
08:06;X11;;
08:26;X11;;
08:46;X11;;
09:09;X12;;
09:26;X11;;
09:46;X11;;
10:06;X11;;
10:26;X11;;
10:46;X11;;
11:06;X11;;
11:26;X11;;
11:46;X11;;
12:06;X11;;
12:25;X11;;
12:44;X13;;
13:04;X13;;
13:24;X13;;
13:41;X14;;
14:01;X14;;
14:21;X14;;
14:41;X14;;
15:01;X14;;
15:21;X14;;
15:41;X14;;
16:01;X14;;
16:21;X14;;
16:41;X15;;
17:01;X15;;
17:21;X15;;
17:46;X11;;
18:07;X11;;
18:37;X11;;
19:07;X9;;
19:37;X9;;
20:07;X9;;
20:37;X9;;
21:33;X9;;
22:22;X16;;
99;Soboty, niedziele i œwiêta;#FFE4E1
05:01;X19;;
05:59;X8;;
06:43;X9;;
07:43;X9;;
08:43;X9;;
09:39;X8;;
09:43;X9;;
10:16;X20;;
10:43;X9;;
11:13;X9;;
11:43;X21;;
12:13;X21;;
12:43;X21;;
13:13;X21;;
13:43;X21;;
14:13;X21;;
14:43;X21;;
15:13;X21;;
15:43;X21;;
16:13;X21;;
16:43;X21;;
17:13;X21;;
17:43;X9;;
18:43;X9;;
19:43;X9;;
20:43;X9;;
21:33;X9;;
22:22;X22;;
