99;Dni powszednie;#EEEEEE
06:05;X4;;
06:35;X4;;
07:35;X4;;
08:35;X4;;
09:35;X4;;
10:35;X4;;
11:35;X4;;
12:35;X4;;
13:35;X4;;
14:05;X5;;
14:25;X5;;
15:05;X5;;
15:25;X5;;
16:05;X5;;
16:25;X5;;
17:05;X5;;
18:05;X4;;
19:05;X4;;
20:00;X4;;
21:00;X4;;
22:00;X4;;
22:30;X4;;
99;Soboty;#E6E6FA
05:53;X4;;
06:32;X4;;
07:53;X4;;
08:52;X4;;
09:52;X4;;
10:52;X4;;
11:52;X4;;
12:52;X4;;
13:52;X4;;
14:52;X4;;
15:52;X4;;
16:52;X4;;
18:10;X4;;
19:25;X4;;
20:10;X4;;
21:00;X4;;
22:00;X4;;
22:30;X4;;
99;Niedziele i œwiêta;#FFE4E1
05:53;X4;;
06:32;X4;;
07:53;X4;;
08:52;X4;;
09:52;X4;;
10:52;X4;;
11:52;X4;;
12:52;X4;;
13:52;X4;;
14:52;X4;;
15:52;X4;;
16:52;X4;;
18:10;X4;;
19:25;X4;;
20:10;X4;;
21:00;X4;;
22:00;X4;;
22:30;X4;;
