99;Dni powszednie;#EEEEEE
20:50;X0;;
21:04;X0;;
21:17;X0;;
21:35;X0;;
21:57;X0;;
22:17;X0;;
22:59;X1;;
99;Soboty;#E6E6FA
04:48;X7;;
05:18;X7;;
05:17;X8;;
05:47;X8;;
06:17;X8;;
06:47;X8;;
07:09;X8;;
07:29;X8;;
07:49;X9;;
08:09;X9;;
08:29;X9;;
08:49;X9;;
09:09;X9;;
09:29;X9;;
09:49;X9;;
10:09;X9;;
10:29;X9;;
10:50;X10;;
11:10;X10;;
11:30;X10;;
11:50;X10;;
12:10;X10;;
12:30;X10;;
12:50;X10;;
13:10;X10;;
13:30;X10;;
13:50;X10;;
14:10;X10;;
14:30;X10;;
14:50;X10;;
15:10;X10;;
15:30;X10;;
15:50;X10;;
16:10;X10;;
16:30;X10;;
16:50;X10;;
17:10;X10;;
17:30;X10;;
17:50;X10;;
18:17;X9;;
18:47;X9;;
19:17;X9;;
19:47;X9;;
20:17;X8;;
20:47;X8;;
21:17;X8;;
21:47;X8;;
22:17;X8;;
22:58;X1;;
99;Niedziele i œwiêta;#FFE4E1
04:48;X7;;
05:18;X7;;
05:17;X8;;
05:47;X8;;
06:17;X8;;
06:47;X8;;
07:17;X8;;
07:47;X9;;
08:17;X9;;
08:47;X9;;
09:17;X9;;
09:47;X9;;
10:09;X9;;
10:29;X9;;
10:50;X10;;
11:10;X10;;
11:30;X10;;
11:50;X10;;
12:10;X10;;
12:30;X10;;
12:50;X10;;
13:10;X10;;
13:30;X10;;
13:50;X10;;
14:10;X10;;
14:30;X10;;
14:50;X10;;
15:10;X10;;
15:30;X10;;
15:50;X10;;
16:10;X10;;
16:30;X10;;
16:50;X10;;
17:10;X10;;
17:30;X10;;
17:50;X10;;
18:17;X9;;
18:47;X9;;
19:17;X9;;
19:47;X9;;
20:17;X8;;
20:47;X8;;
21:17;X8;;
21:47;X8;;
22:17;X8;;
22:58;X1;;
