99;Dni powszednie;#EEEEEE
20:17;X2;;
20:37;X3;;
20:57;X3;;
21:17;X3;;
21:38;X4;;
21:53;X5;;
22:08;X4;;
22:23;X5;;
22:43;X6;;
23:08;X4;;
99;Soboty;#E6E6FA
04:53;X11;;
05:23;X11;;
05:53;X11;;
06:20;X12;;
06:43;X12;;
07:03;X12;;
07:25;X12;;
07:45;X12;;
08:03;X13;;
08:23;X13;;
08:43;X13;;
09:03;X13;;
09:23;X13;;
09:43;X13;;
10:00;X14;;
10:19;X14;;
10:39;X14;;
10:59;X14;;
11:19;X14;;
11:39;X14;;
11:59;X14;;
12:19;X14;;
12:39;X14;;
12:59;X14;;
13:19;X14;;
13:39;X14;;
13:59;X14;;
14:19;X14;;
14:39;X14;;
14:59;X14;;
15:19;X14;;
15:39;X14;;
15:59;X14;;
16:19;X14;;
16:39;X14;;
16:59;X14;;
17:16;X14;;
17:46;X13;;
18:16;X13;;
18:48;X13;;
19:18;X13;;
19:50;X12;;
20:20;X12;;
20:53;X11;;
21:23;X11;;
21:53;X11;;
22:23;X11;;
22:38;X15;;
99;Niedziele i œwiêta;#FFE4E1
04:53;X11;;
05:23;X11;;
05:53;X11;;
06:20;X12;;
06:50;X12;;
07:20;X12;;
07:50;X12;;
08:18;X13;;
08:48;X13;;
09:18;X13;;
09:48;X13;;
10:19;X14;;
10:39;X14;;
10:59;X14;;
11:19;X14;;
11:39;X14;;
11:59;X14;;
12:19;X14;;
12:39;X14;;
12:59;X14;;
13:19;X14;;
13:39;X14;;
13:59;X14;;
14:19;X14;;
14:39;X14;;
14:59;X14;;
15:19;X14;;
15:39;X14;;
15:59;X14;;
16:19;X14;;
16:39;X14;;
16:59;X14;;
17:16;X14;;
17:46;X13;;
18:16;X13;;
18:48;X13;;
19:18;X13;;
19:50;X12;;
20:20;X12;;
20:53;X11;;
21:23;X11;;
21:53;X11;;
22:23;X11;;
22:38;X15;;
