99;Dni powszednie;#EEEEEE
03:49;X7;;
04:09;X7;;
04:29;X7;;
04:46;X7;;
04:31;X8;;
05:05;X7;;
04:52;X8;;
05:25;X7;;
05:14;X8;;
05:44;X9;;
05:31;X8;;
05:43;X10;;
05:53;X10;;
06:03;X10;;
06:13;X10;;
06:23;X10;;
06:33;X10;;
06:43;X10;;
06:53;X10;;
07:03;X10;;
07:13;X10;;
07:23;X10;;
07:33;X10;;
07:43;X10;;
07:53;X10;;
08:11;X10;;
08:31;X10;;
08:35;X11;;
08:51;X10;;
08:55;X11;;
09:11;X10;;
09:31;X10;;
09:51;X10;;
09:57;X11;;
10:11;X10;;
10:31;X10;;
10:51;X10;;
11:11;X10;;
11:31;X10;;
11:51;X10;;
12:11;X10;;
12:31;X10;;
13:01;X9;;
12:51;X10;;
13:21;X9;;
13:11;X10;;
13:41;X9;;
13:31;X10;;
13:43;X10;;
13:53;X10;;
14:03;X10;;
14:13;X10;;
14:23;X10;;
14:33;X10;;
14:43;X10;;
14:53;X10;;
15:03;X10;;
15:13;X10;;
15:23;X10;;
15:33;X10;;
15:43;X10;;
15:53;X10;;
16:03;X10;;
16:13;X10;;
16:23;X10;;
16:33;X10;;
16:43;X10;;
16:53;X10;;
17:10;X10;;
17:15;X11;;
17:30;X10;;
17:35;X11;;
17:50;X10;;
17:55;X11;;
18:10;X10;;
18:30;X10;;
18:50;X10;;
19:10;X10;;
19:31;X8;;
19:51;X8;;
20:03;X11;;
20:11;X8;;
20:37;X12;;
20:40;X13;;
21:07;X12;;
21:12;X13;;
21:37;X12;;
22:07;X12;;
22:37;X12;;
22:58;X14;;
99;Soboty;#E6E6FA
03:49;X7;;
04:11;X7;;
04:35;X7;;
04:55;X7;;
05:07;X12;;
05:37;X12;;
06:07;X12;;
06:35;X7;;
06:31;X8;;
06:51;X8;;
07:11;X8;;
07:31;X8;;
07:51;X8;;
08:11;X8;;
08:31;X8;;
08:51;X8;;
09:11;X8;;
09:31;X8;;
09:51;X8;;
10:11;X8;;
10:31;X8;;
10:51;X8;;
11:11;X8;;
11:31;X8;;
11:51;X8;;
12:11;X8;;
12:31;X8;;
12:51;X8;;
13:11;X8;;
13:31;X8;;
13:51;X8;;
14:11;X8;;
14:31;X8;;
14:51;X8;;
15:11;X8;;
15:31;X8;;
15:51;X8;;
16:11;X8;;
16:31;X8;;
16:51;X8;;
17:11;X8;;
17:31;X8;;
17:51;X8;;
18:11;X8;;
18:31;X8;;
18:51;X8;;
19:11;X8;;
19:31;X8;;
19:51;X8;;
20:11;X8;;
20:18;X11;;
20:37;X12;;
21:07;X12;;
21:11;X13;;
21:37;X12;;
22:07;X12;;
22:37;X12;;
22:58;X14;;
99;Niedziele i œwiêta;#FFE4E1
03:49;X7;;
04:11;X7;;
04:35;X7;;
04:55;X7;;
05:07;X12;;
05:37;X12;;
06:07;X12;;
06:37;X12;;
07:07;X12;;
07:37;X12;;
08:07;X12;;
08:37;X12;;
09:07;X12;;
09:35;X7;;
09:31;X8;;
09:51;X8;;
10:11;X8;;
10:31;X8;;
10:51;X8;;
11:11;X8;;
11:31;X8;;
11:51;X8;;
12:11;X8;;
12:31;X8;;
12:51;X8;;
13:11;X8;;
13:31;X8;;
13:51;X8;;
14:11;X8;;
14:31;X8;;
14:51;X8;;
15:11;X8;;
15:31;X8;;
15:51;X8;;
16:11;X8;;
16:31;X8;;
16:51;X8;;
17:11;X8;;
17:31;X8;;
17:51;X8;;
18:11;X8;;
18:31;X8;;
18:51;X8;;
19:11;X8;;
19:31;X8;;
19:51;X8;;
20:11;X8;;
20:18;X11;;
20:37;X12;;
21:07;X12;;
21:11;X13;;
21:37;X12;;
22:07;X12;;
22:37;X12;;
22:58;X14;;
