99;Dni powszednie;#EEEEEE
09:00;X1;;
09:20;X1;;
10:00;X1;;
10:20;X1;;
11:05;X1;;
11:25;X1;;
12:05;X1;;
12:25;X1;;
13:05;X1;;
13:25;X2;;
14:05;X2;;
14:30;X2;;
14:50;X2;;
15:15;X2;;
15:40;X2;;
16:05;X2;;
16:30;X2;;
16:56;X2;;
17:26;X2;;
17:56;X2;;
18:26;X1;;
18:56;X1;;
99;Soboty, niedziele i œwiêta;#FFE4E1
09:10;X1;;
09:30;X1;;
10:10;X1;;
10:30;X1;;
11:00;X1;;
11:20;X1;;
11:40;X1;;
12:00;X1;;
12:40;X1;;
13:00;X1;;
13:40;X1;;
14:00;X1;;
14:40;X1;;
15:10;X1;;
15:35;X1;;
16:00;X1;;
16:25;X1;;
16:56;X1;;
17:26;X1;;
17:56;X1;;
18:26;X1;;
18:56;X1;;
