99;Dni powszednie;#EEEEEE
04:59;X0;;
05:19;X0;;
05:39;X0;;
05:59;X0;;
06:19;X1;;
06:39;X1;;
06:59;X1;;
07:19;X2;;
07:39;X2;;
07:59;X1;;
08:30;X1;;
09:00;X3;;
09:30;X3;;
10:00;X3;;
10:30;X3;;
11:00;X3;;
11:30;X3;;
12:00;X3;;
12:30;X3;;
13:00;X3;;
13:30;X3;;
13:47;X3;;
14:07;X4;;
14:27;X4;;
14:47;X4;;
15:07;X4;;
15:28;X4;;
15:48;X4;;
16:08;X4;;
16:28;X4;;
16:47;X0;;
17:07;X0;;
17:30;X0;;
18:00;X0;;
18:30;X0;;
19:00;X0;;
19:30;X0;;
20:00;X0;;
20:30;X5;;
20:51;X5;;
21:21;X5;;
21:51;X5;;
22:21;X5;;
22:51;X5;;
99;Soboty, niedziele i œwiêta;#FFE4E1
04:59;X10;;
05:29;X10;;
05:59;X10;;
06:29;X10;;
06:59;X10;;
07:29;X10;;
07:59;X0;;
08:29;X0;;
09:02;X0;;
09:32;X0;;
10:02;X0;;
10:32;X0;;
11:02;X0;;
11:32;X0;;
12:02;X0;;
12:32;X0;;
13:02;X0;;
13:32;X0;;
14:02;X0;;
14:32;X0;;
15:02;X0;;
15:32;X0;;
16:02;X0;;
16:32;X0;;
17:01;X0;;
17:31;X0;;
18:01;X0;;
18:31;X0;;
19:02;X0;;
19:32;X0;;
20:02;X0;;
20:32;X0;;
21:02;X5;;
21:32;X5;;
22:02;X5;;
22:21;X5;;
22:51;X5;;
