99;Dni powszednie;#EEEEEE
04:48;X0;;
04:59;X1;;
05:19;X1;;
05:40;X1;;
05:59;X1;;
06:19;X2;;
06:39;X3;;
06:59;X3;;
07:19;X3;;
07:39;X3;;
07:59;X3;;
08:19;X3;;
08:39;X4;;
09:03;X4;;
09:33;X4;;
10:03;X4;;
10:33;X4;;
11:03;X4;;
11:33;X4;;
12:03;X4;;
12:33;X4;;
13:03;X4;;
13:33;X4;;
14:03;X2;;
14:32;X2;;
14:52;X2;;
15:12;X2;;
15:32;X2;;
15:52;X2;;
16:15;X2;;
16:35;X2;;
16:55;X2;;
17:15;X2;;
17:35;X2;;
17:55;X2;;
18:15;X4;;
18:35;X4;;
19:03;X4;;
19:33;X4;;
20:03;X1;;
20:33;X1;;
21:03;X1;;
21:33;X1;;
21:58;X5;;
22:28;X5;;
22:58;X5;;
99;Soboty, niedziele i œwiêta;#FFE4E1
05:03;X10;;
05:33;X10;;
06:03;X10;;
06:33;X11;;
07:03;X11;;
07:33;X11;;
08:03;X11;;
08:33;X11;;
09:03;X11;;
09:33;X11;;
10:03;X11;;
10:33;X11;;
11:03;X11;;
11:33;X11;;
12:03;X11;;
12:33;X11;;
13:03;X11;;
13:33;X11;;
14:03;X11;;
14:33;X11;;
15:03;X11;;
15:33;X11;;
16:03;X11;;
16:33;X11;;
17:03;X11;;
17:33;X11;;
18:03;X11;;
18:33;X11;;
19:03;X11;;
19:33;X11;;
20:03;X10;;
20:33;X10;;
21:03;X10;;
21:32;X10;;
21:58;X12;;
22:28;X13;;
22:58;X13;;
