99;Dni powszednie;#EEEEEE
04:51;X6;;
05:07;X6;;
05:26;X6;;
05:46;X7;;
06:06;X7;;
06:26;X7;;
06:46;X7;;
07:06;X7;;
07:26;X7;;
07:46;X7;;
08:06;X7;;
08:31;X7;;
09:01;X8;;
09:31;X8;;
10:01;X8;;
10:31;X8;;
11:01;X8;;
11:31;X8;;
12:01;X8;;
12:31;X8;;
13:01;X8;;
13:31;X8;;
13:56;X7;;
14:16;X7;;
14:36;X7;;
14:56;X7;;
15:16;X7;;
15:36;X7;;
15:56;X7;;
16:16;X7;;
16:36;X7;;
16:56;X7;;
17:16;X7;;
17:36;X7;;
18:01;X8;;
18:31;X8;;
19:01;X8;;
19:31;X8;;
20:01;X9;;
20:31;X9;;
21:01;X9;;
21:31;X9;;
22:01;X9;;
22:31;X9;;
99;Soboty, niedziele i œwiêta;#FFE4E1
05:01;X9;;
05:31;X9;;
06:01;X9;;
06:31;X14;;
07:01;X14;;
07:31;X14;;
08:01;X14;;
08:31;X14;;
09:01;X14;;
09:31;X14;;
10:01;X14;;
10:31;X14;;
11:01;X14;;
11:31;X14;;
12:01;X14;;
12:31;X14;;
13:01;X14;;
13:31;X14;;
14:01;X14;;
14:31;X14;;
15:01;X14;;
15:31;X14;;
16:01;X14;;
16:31;X14;;
17:01;X14;;
17:31;X14;;
18:01;X14;;
18:31;X14;;
19:01;X14;;
19:31;X14;;
20:01;X14;;
20:31;X9;;
21:01;X9;;
21:31;X9;;
22:01;X9;;
22:30;X9;;
