99;Dni powszednie;#EEEEEE
04:24;X12;;
04:44;X12;;
04:46;X13;;
05:06;X13;;
05:26;X13;;
05:40;X14;;
05:55;X14;;
06:10;X15;;
06:25;X15;;
06:40;X16;;
06:55;X16;;
07:10;X16;;
07:25;X16;;
07:43;X16;;
08:03;X16;;
08:13;X17;;
08:24;X15;;
08:44;X15;;
09:04;X15;;
09:14;X18;;
09:24;X15;;
09:44;X15;;
10:04;X15;;
10:24;X15;;
10:44;X15;;
11:04;X15;;
11:24;X15;;
11:44;X15;;
12:04;X15;;
12:24;X15;;
12:44;X15;;
12:59;X15;;
13:13;X19;;
13:28;X19;;
13:43;X19;;
13:58;X19;;
14:13;X19;;
14:28;X19;;
14:43;X19;;
14:58;X19;;
15:13;X19;;
15:28;X19;;
15:43;X19;;
15:58;X19;;
16:13;X19;;
16:28;X19;;
16:43;X19;;
16:58;X17;;
17:03;X20;;
17:23;X20;;
17:43;X20;;
17:48;X18;;
18:03;X20;;
18:24;X21;;
18:44;X21;;
19:04;X21;;
19:24;X21;;
19:44;X21;;
20:14;X21;;
20:29;X18;;
20:44;X21;;
20:59;X18;;
21:14;X22;;
21:44;X22;;
22:14;X22;;
22:29;X18;;
22:59;X18;;
99;Soboty;#E6E6FA
04:31;X27;;
04:32;X28;;
04:49;X29;;
05:14;X29;;
05:44;X29;;
06:11;X30;;
06:41;X30;;
06:55;X31;;
07:03;X30;;
07:23;X30;;
07:43;X30;;
08:03;X30;;
08:23;X30;;
08:43;X30;;
09:03;X30;;
09:23;X30;;
09:43;X30;;
10:03;X30;;
10:23;X30;;
10:43;X30;;
11:03;X30;;
11:23;X30;;
11:43;X30;;
12:03;X30;;
12:23;X30;;
12:43;X30;;
13:03;X30;;
13:23;X30;;
13:43;X30;;
14:03;X30;;
14:23;X30;;
14:43;X30;;
15:03;X30;;
15:23;X30;;
15:43;X30;;
16:03;X30;;
16:23;X30;;
16:43;X30;;
17:03;X30;;
17:23;X30;;
17:43;X30;;
18:03;X30;;
18:23;X30;;
18:43;X30;;
19:03;X30;;
19:23;X30;;
19:43;X30;;
20:13;X30;;
20:29;X18;;
20:44;X32;;
21:14;X32;;
21:44;X32;;
22:14;X32;;
22:29;X18;;
22:59;X18;;
99;Niedziele i œwiêta;#FFE4E1
04:31;X27;;
04:32;X28;;
04:49;X29;;
05:14;X29;;
05:44;X29;;
06:14;X29;;
06:44;X29;;
07:14;X29;;
07:41;X30;;
08:11;X30;;
08:41;X30;;
09:11;X30;;
09:41;X30;;
10:11;X30;;
10:41;X33;;
10:43;X30;;
11:03;X30;;
11:23;X30;;
11:43;X30;;
12:03;X30;;
12:23;X30;;
12:43;X30;;
13:03;X30;;
13:23;X30;;
13:43;X30;;
14:03;X30;;
14:23;X30;;
14:43;X30;;
15:03;X30;;
15:23;X30;;
15:43;X30;;
16:03;X30;;
16:23;X30;;
16:43;X30;;
17:03;X30;;
17:23;X30;;
17:43;X30;;
18:03;X30;;
18:23;X30;;
18:43;X30;;
19:03;X30;;
19:23;X30;;
19:43;X30;;
20:14;X30;;
20:29;X18;;
20:44;X32;;
21:14;X32;;
21:44;X32;;
22:14;X32;;
22:29;X18;;
22:59;X18;;
