99;Dni powszednie;#EEEEEE
04:43;X5;;
04:55;X5;;
04:58;X5;;
05:08;X5;;
05:01;X6;;
05:16;X6;;
05:28;X6;;
05:43;X6;;
05:53;X6;;
06:07;X7;;
06:17;X7;;
06:30;X7;;
06:42;X7;;
06:54;X7;;
07:06;X7;;
07:18;X7;;
07:30;X7;;
07:42;X7;;
07:54;X7;;
08:06;X7;;
08:18;X7;;
08:30;X7;;
08:44;X7;;
08:55;X7;;
09:12;X7;;
09:27;X7;;
09:40;X7;;
09:56;X7;;
10:10;X7;;
10:25;X7;;
10:42;X7;;
10:57;X7;;
11:12;X7;;
11:27;X7;;
11:42;X7;;
11:57;X7;;
12:12;X7;;
12:27;X7;;
12:42;X7;;
12:57;X7;;
13:12;X7;;
13:37;X5;;
13:27;X7;;
13:42;X7;;
13:58;X7;;
14:13;X7;;
14:30;X7;;
14:42;X7;;
14:54;X7;;
15:06;X7;;
15:18;X7;;
15:30;X7;;
15:42;X7;;
15:54;X7;;
16:06;X7;;
16:18;X7;;
16:30;X7;;
16:42;X7;;
16:54;X7;;
17:06;X7;;
17:18;X7;;
17:29;X7;;
17:42;X7;;
17:57;X7;;
18:12;X7;;
18:25;X7;;
18:41;X6;;
18:56;X6;;
19:11;X6;;
19:26;X6;;
19:41;X6;;
19:56;X6;;
20:11;X6;;
20:26;X6;;
20:41;X6;;
20:58;X6;;
21:18;X6;;
21:38;X8;;
21:52;X9;;
22:12;X8;;
22:42;X8;;
99;Soboty;#E6E6FA
04:58;X5;;
05:14;X8;;
05:44;X8;;
06:12;X8;;
06:47;X5;;
06:42;X8;;
07:17;X5;;
07:11;X6;;
07:37;X5;;
07:41;X6;;
08:11;X6;;
08:26;X6;;
08:41;X6;;
08:56;X6;;
09:11;X7;;
09:25;X7;;
09:40;X7;;
09:56;X7;;
10:12;X7;;
10:27;X7;;
10:42;X7;;
10:57;X7;;
11:12;X7;;
11:27;X7;;
11:42;X7;;
11:57;X7;;
12:12;X7;;
12:27;X7;;
12:42;X7;;
12:57;X7;;
13:12;X7;;
13:27;X7;;
13:43;X7;;
13:57;X7;;
14:13;X7;;
14:27;X7;;
14:42;X7;;
14:57;X7;;
15:12;X7;;
15:28;X7;;
15:42;X7;;
15:57;X7;;
16:12;X7;;
16:27;X7;;
16:40;X7;;
16:57;X7;;
17:12;X7;;
17:27;X7;;
17:42;X7;;
17:57;X7;;
18:12;X7;;
18:25;X7;;
18:41;X6;;
18:55;X6;;
19:11;X6;;
19:26;X6;;
19:41;X6;;
19:56;X6;;
20:11;X6;;
20:26;X6;;
20:41;X6;;
20:58;X6;;
21:18;X6;;
21:38;X8;;
21:52;X9;;
22:12;X8;;
22:42;X8;;
99;Niedziele i œwiêta;#FFE4E1
04:58;X5;;
05:14;X8;;
05:44;X8;;
06:12;X8;;
06:47;X5;;
06:42;X8;;
07:11;X6;;
07:41;X6;;
08:11;X6;;
08:41;X6;;
09:11;X7;;
09:40;X7;;
10:08;X5;;
10:12;X7;;
10:42;X7;;
10:57;X7;;
11:12;X7;;
11:27;X7;;
11:59;X5;;
11:57;X7;;
12:12;X7;;
12:27;X7;;
12:42;X7;;
12:57;X7;;
13:12;X7;;
13:28;X7;;
13:43;X7;;
13:57;X7;;
14:13;X7;;
14:27;X7;;
14:42;X7;;
14:57;X7;;
15:12;X7;;
15:28;X7;;
15:42;X7;;
15:57;X7;;
16:12;X7;;
16:27;X7;;
16:40;X7;;
16:57;X7;;
17:12;X7;;
17:27;X7;;
17:42;X7;;
17:57;X7;;
18:12;X7;;
18:25;X7;;
18:41;X6;;
18:55;X6;;
19:11;X6;;
19:26;X6;;
19:41;X6;;
19:56;X6;;
20:11;X6;;
20:26;X6;;
20:41;X6;;
20:58;X6;;
21:18;X6;;
21:38;X8;;
21:52;X9;;
22:12;X8;;
22:42;X8;;
