99;Dni powszednie - okres nauki szkolnej;#EEEEEE
06:52;X0;;
07:32;X1;;
08:46;X1;;
09:40;X1;;
10:40;X1;;
11:40;X1;;
12:40;X2;;
13:40;X3;;
14:40;X3;;
15:40;X3;;
16:30;X3;;
