99;Dni powszednie;#EEEEEE
05:19;X2;;
05:34;X2;;
05:49;X2;;
06:01;X2;;
06:16;X2;;
06:31;X2;;
06:46;X2;;
07:01;X3;;
07:16;X3;;
07:31;X3;;
07:46;X3;;
08:01;X3;;
08:31;X3;;
14:16;X4;;
14:31;X4;;
14:46;X4;;
15:01;X4;;
15:16;X4;;
15:31;X4;;
15:46;X4;;
16:01;X4;;
16:16;X4;;
16:31;X4;;
16:46;X4;;
17:01;X3;;
17:16;X3;;
17:36;X3;;
17:56;X3;;
18:16;X3;;
18:36;X3;;
18:56;X3;;
19:16;X3;;
19:36;X3;;
19:56;X3;;
20:16;X2;;
20:42;X2;;
21:07;X2;;
21:37;X2;;
22:07;X2;;
22:53;X2;;
99;Soboty, niedziele i œwiêta;#FFE4E1
05:23;X2;;
05:53;X2;;
06:23;X2;;
06:53;X2;;
07:23;X2;;
07:53;X2;;
08:23;X2;;
08:53;X2;;
09:23;X3;;
09:53;X3;;
10:23;X3;;
10:53;X3;;
11:23;X3;;
11:53;X3;;
12:23;X3;;
12:53;X3;;
13:23;X3;;
13:53;X3;;
14:23;X3;;
14:53;X3;;
15:23;X3;;
15:53;X3;;
16:23;X3;;
16:53;X3;;
17:23;X3;;
17:53;X3;;
18:23;X3;;
18:53;X3;;
19:23;X3;;
19:53;X3;;
20:23;X2;;
20:53;X2;;
21:23;X2;;
21:53;X2;;
22:23;X2;;
22:53;X2;;
