99;Dni powszednie;#EEEEEE
04:55;X4;;
05:15;X4;;
05:24;X5;;
05:34;X5;;
05:57;X4;;
06:27;X6;;
06:57;X6;;
07:26;X7;;
07:56;X7;;
08:38;X7;;
09:20;X6;;
10:20;X6;;
11:20;X6;;
12:20;X6;;
13:20;X8;;
13:43;X8;;
14:06;X9;;
14:29;X10;;
14:59;X10;;
15:29;X10;;
15:59;X10;;
16:29;X10;;
16:59;X10;;
17:31;X8;;
18:13;X4;;
18:53;X4;;
19:32;X4;;
20:13;X4;;
20:48;X4;;
21:48;X4;;
22:48;X4;;
99;Soboty;#E6E6FA
04:57;X5;;
05:11;X4;;
06:08;X4;;
07:08;X4;;
08:08;X4;;
08:21;X5;;
09:08;X4;;
10:08;X4;;
11:08;X6;;
12:06;X6;;
13:06;X6;;
14:06;X6;;
15:06;X6;;
16:06;X6;;
17:06;X6;;
18:06;X4;;
19:06;X4;;
20:03;X4;;
20:53;X4;;
21:53;X4;;
22:48;X4;;
99;Niedziele i œwiêta;#FFE4E1
05:11;X4;;
06:08;X4;;
06:43;X5;;
07:08;X4;;
08:08;X4;;
09:08;X4;;
10:08;X4;;
11:08;X6;;
12:06;X6;;
13:06;X6;;
14:06;X6;;
15:06;X6;;
16:06;X6;;
17:06;X6;;
18:06;X4;;
19:06;X4;;
20:03;X4;;
20:53;X4;;
21:53;X4;;
22:48;X4;;
