99;Dni powszednie;#EEEEEE
04:49;X0;;
05:10;X0;;
05:30;X0;;
05:50;X0;;
06:09;X0;;
06:24;X0;;
06:39;X0;;
06:54;X0;;
07:09;X0;;
07:24;X0;;
07:39;X0;;
07:54;X0;;
08:09;X0;;
08:28;X0;;
08:48;X0;;
09:08;X0;;
09:28;X0;;
09:48;X0;;
10:08;X0;;
10:28;X0;;
10:48;X0;;
11:08;X0;;
11:28;X0;;
11:48;X0;;
12:08;X0;;
12:28;X0;;
12:48;X0;;
13:08;X0;;
13:30;X0;;
13:50;X0;;
14:05;X0;;
14:20;X0;;
14:35;X0;;
14:50;X0;;
15:05;X0;;
15:20;X0;;
15:35;X0;;
15:50;X0;;
16:05;X0;;
16:20;X0;;
16:35;X0;;
16:50;X0;;
17:05;X0;;
17:20;X0;;
17:35;X0;;
17:50;X0;;
18:08;X0;;
18:28;X0;;
18:48;X0;;
19:08;X0;;
19:28;X0;;
19:48;X0;;
20:08;X0;;
20:28;X0;;
20:58;X0;;
21:28;X0;;
21:58;X0;;
22:28;X0;;
22:58;X0;;
99;Soboty;#E6E6FA
04:58;X0;;
05:28;X0;;
05:58;X0;;
06:28;X0;;
06:54;X0;;
07:14;X0;;
07:34;X0;;
07:54;X4;;
08:14;X4;;
08:34;X4;;
08:54;X4;;
09:14;X4;;
09:34;X4;;
09:54;X4;;
10:14;X4;;
10:34;X4;;
10:54;X4;;
11:14;X4;;
11:34;X4;;
11:54;X4;;
12:14;X4;;
12:34;X4;;
12:54;X4;;
13:14;X4;;
13:34;X4;;
13:54;X4;;
14:14;X4;;
14:34;X4;;
14:54;X4;;
15:14;X4;;
15:34;X4;;
15:54;X4;;
16:14;X4;;
16:34;X4;;
16:54;X4;;
17:14;X4;;
17:34;X4;;
17:54;X4;;
18:14;X4;;
18:34;X4;;
18:54;X4;;
19:14;X0;;
19:34;X0;;
19:58;X0;;
20:28;X0;;
20:58;X0;;
21:28;X0;;
21:58;X0;;
22:28;X0;;
22:58;X0;;
99;Niedziele i œwiêta;#FFE4E1
04:58;X0;;
05:28;X0;;
05:58;X0;;
06:28;X0;;
06:58;X0;;
07:28;X0;;
07:58;X4;;
08:28;X4;;
08:58;X4;;
09:28;X4;;
09:58;X4;;
10:28;X4;;
10:54;X4;;
11:14;X4;;
11:34;X4;;
11:54;X4;;
12:14;X4;;
12:34;X4;;
12:54;X4;;
13:14;X4;;
13:34;X4;;
13:54;X4;;
14:14;X4;;
14:34;X4;;
14:54;X4;;
15:14;X4;;
15:34;X4;;
15:54;X4;;
16:14;X4;;
16:34;X4;;
16:54;X4;;
17:14;X4;;
17:34;X4;;
17:54;X4;;
18:14;X4;;
18:34;X4;;
18:54;X4;;
19:14;X0;;
19:34;X0;;
19:58;X0;;
20:28;X0;;
20:58;X0;;
21:28;X0;;
21:58;X0;;
22:28;X0;;
22:58;X0;;
