99;Dni powszednie;#EEEEEE
04:59;X2;;
05:25;X3;;
05:45;X3;;
06:15;X3;;
06:45;X3;;
07:15;X4;;
07:45;X4;;
08:15;X4;;
08:43;X4;;
09:23;X4;;
10:03;X4;;
10:43;X4;;
11:23;X4;;
12:03;X4;;
12:37;X4;;
13:07;X4;;
13:37;X4;;
14:07;X4;;
14:37;X4;;
15:07;X4;;
15:37;X4;;
16:07;X4;;
16:37;X4;;
17:07;X4;;
17:37;X4;;
18:03;X4;;
18:43;X4;;
19:23;X4;;
19:55;X4;;
20:25;X5;;
20:55;X5;;
21:25;X5;;
21:55;X5;;
22:25;X5;;
22:55;X5;;
99;Soboty;#E6E6FA
05:05;X7;;
05:43;X5;;
06:25;X5;;
07:25;X8;;
08:08;X8;;
08:38;X8;;
09:08;X8;;
09:38;X8;;
10:08;X8;;
10:38;X8;;
11:08;X8;;
11:38;X8;;
12:08;X8;;
12:38;X8;;
13:08;X8;;
13:38;X8;;
14:08;X8;;
14:38;X8;;
15:08;X8;;
15:38;X8;;
16:08;X8;;
16:38;X8;;
17:08;X8;;
17:38;X8;;
18:08;X9;;
18:38;X9;;
19:08;X9;;
19:38;X9;;
20:08;X5;;
20:32;X5;;
20:55;X5;;
21:25;X5;;
21:55;X5;;
22:25;X5;;
22:55;X5;;
99;Niedziele i œwiêta;#FFE4E1
07:05;X7;;
07:08;X5;;
08:08;X8;;
09:08;X8;;
10:08;X8;;
10:38;X8;;
11:08;X8;;
11:38;X8;;
12:08;X8;;
12:38;X8;;
13:08;X8;;
13:38;X8;;
14:08;X8;;
14:38;X8;;
15:08;X8;;
15:38;X8;;
16:08;X8;;
16:38;X8;;
17:08;X8;;
17:38;X8;;
18:08;X9;;
18:38;X9;;
19:08;X9;;
19:38;X9;;
20:08;X5;;
20:32;X5;;
20:55;X5;;
21:25;X5;;
21:55;X5;;
22:25;X5;;
22:55;X5;;
