99;Dni powszednie;#EEEEEE
05:05;X0;;
05:25;X0;;
05:45;X1;;
06:05;X1;;
06:25;X1;;
06:45;X2;;
07:05;X2;;
07:25;X2;;
07:45;X2;;
08:05;X2;;
08:25;X2;;
08:55;X2;;
09:25;X2;;
09:55;X2;;
10:25;X2;;
10:55;X2;;
11:25;X2;;
11:55;X2;;
12:25;X2;;
12:55;X2;;
13:25;X2;;
13:55;X2;;
14:25;X2;;
14:45;X2;;
15:05;X2;;
15:25;X2;;
15:45;X2;;
16:05;X2;;
16:25;X2;;
16:45;X2;;
17:05;X2;;
17:25;X2;;
17:45;X2;;
18:05;X2;;
18:25;X2;;
18:55;X3;;
19:25;X3;;
19:55;X3;;
20:25;X3;;
20:55;X3;;
21:46;X3;;
22:46;X3;;
99;Soboty;#E6E6FA
05:20;X3;;
06:20;X3;;
07:20;X3;;
08:20;X3;;
08:50;X3;;
09:20;X3;;
09:50;X3;;
10:20;X3;;
10:50;X2;;
11:20;X2;;
11:50;X2;;
12:20;X2;;
12:50;X2;;
13:20;X2;;
13:50;X2;;
14:20;X2;;
14:50;X2;;
15:20;X2;;
15:50;X2;;
16:20;X2;;
16:50;X2;;
17:20;X2;;
17:50;X2;;
18:20;X2;;
18:50;X3;;
19:20;X3;;
19:50;X3;;
20:20;X3;;
20:50;X3;;
21:46;X3;;
22:46;X3;;
99;Niedziele i œwiêta;#FFE4E1
05:20;X3;;
06:20;X3;;
07:20;X3;;
08:20;X3;;
09:20;X3;;
10:20;X3;;
11:20;X2;;
11:50;X2;;
12:20;X2;;
12:50;X2;;
13:20;X2;;
13:50;X2;;
14:20;X2;;
14:50;X2;;
15:20;X2;;
15:50;X2;;
16:20;X2;;
16:50;X2;;
17:20;X2;;
17:50;X2;;
18:20;X2;;
18:50;X3;;
19:20;X3;;
19:50;X3;;
20:20;X3;;
20:50;X3;;
21:46;X3;;
22:46;X3;;
