99;Dni powszednie;#EEEEEE
04:50;X0;;
05:10;X0;;
05:31;X0;;
05:53;X0;;
06:13;X1;;
06:33;X1;;
06:53;X1;;
07:13;X1;;
07:33;X1;;
07:53;X1;;
08:13;X1;;
08:33;X1;;
09:04;X2;;
09:44;X2;;
10:24;X2;;
11:04;X2;;
11:44;X2;;
12:24;X2;;
13:04;X2;;
13:44;X2;;
14:18;X3;;
14:38;X3;;
14:58;X3;;
15:18;X4;;
15:38;X4;;
15:58;X4;;
16:18;X4;;
16:38;X4;;
16:58;X4;;
17:18;X4;;
17:38;X4;;
17:58;X4;;
18:18;X5;;
18:42;X5;;
19:12;X5;;
19:42;X5;;
20:12;X0;;
20:42;X0;;
21:12;X0;;
21:41;X0;;
22:11;X0;;
22:41;X0;;
99;Soboty, niedziele i œwiêta;#FFE4E1
05:19;X11;;
05:31;X0;;
06:15;X0;;
06:55;X0;;
07:45;X0;;
08:35;X12;;
09:25;X12;;
10:05;X12;;
10:45;X12;;
11:15;X12;;
11:45;X12;;
12:25;X12;;
13:05;X12;;
13:45;X12;;
14:25;X12;;
15:05;X12;;
15:45;X12;;
16:25;X12;;
17:05;X12;;
17:45;X12;;
18:25;X12;;
19:15;X12;;
20:00;X0;;
20:40;X0;;
21:20;X0;;
21:53;X0;;
22:41;X0;;
