99;Dni powszednie;#EEEEEE
03:56;X5;;
04:28;X6;;
04:36;X5;;
04:56;X5;;
04:56;X7;;
05:22;X6;;
05:37;X5;;
05:33;X7;;
05:53;X8;;
06:13;X8;;
06:17;X6;;
06:33;X8;;
06:53;X8;;
07:13;X8;;
07:33;X8;;
07:53;X8;;
08:00;X8;;
08:16;X8;;
08:36;X8;;
08:56;X8;;
09:16;X8;;
09:36;X8;;
09:56;X8;;
10:16;X8;;
10:36;X8;;
10:56;X8;;
11:16;X8;;
11:36;X8;;
11:56;X8;;
12:16;X8;;
12:36;X8;;
12:56;X8;;
13:16;X8;;
13:36;X8;;
13:53;X8;;
14:13;X8;;
14:33;X8;;
14:53;X8;;
15:13;X8;;
15:33;X8;;
15:53;X8;;
16:13;X8;;
16:33;X8;;
16:53;X8;;
16:58;X8;;
17:16;X8;;
17:36;X8;;
17:56;X8;;
18:16;X8;;
18:36;X8;;
18:56;X8;;
19:16;X8;;
19:36;X7;;
19:56;X7;;
20:16;X7;;
20:43;X7;;
21:05;X9;;
21:13;X7;;
21:43;X7;;
22:13;X7;;
22:21;X9;;
22:51;X10;;
23:21;X10;;
99;Soboty;#E6E6FA
04:18;X11;;
04:24;X5;;
04:44;X5;;
04:43;X7;;
04:46;X11;;
05:13;X7;;
05:16;X11;;
05:43;X7;;
06:32;X5;;
06:13;X7;;
06:35;X7;;
06:47;X6;;
06:55;X7;;
07:15;X7;;
07:35;X7;;
07:55;X7;;
08:15;X7;;
08:35;X7;;
08:55;X7;;
09:15;X7;;
09:35;X7;;
09:55;X7;;
10:15;X7;;
10:35;X7;;
10:55;X7;;
11:15;X7;;
11:35;X7;;
11:55;X7;;
12:15;X7;;
12:35;X7;;
12:55;X7;;
13:15;X7;;
13:35;X7;;
13:55;X7;;
14:15;X7;;
14:35;X7;;
14:55;X7;;
15:15;X7;;
15:35;X7;;
15:55;X7;;
16:15;X7;;
16:35;X7;;
16:55;X7;;
17:15;X7;;
17:35;X7;;
17:55;X7;;
18:15;X7;;
18:35;X7;;
18:55;X7;;
19:15;X7;;
19:35;X7;;
19:55;X7;;
20:15;X7;;
20:43;X7;;
20:45;X9;;
21:13;X7;;
21:43;X7;;
22:13;X7;;
22:21;X9;;
22:51;X10;;
23:21;X10;;
99;Niedziele i œwiêta;#FFE4E1
04:18;X11;;
04:24;X5;;
04:44;X5;;
04:43;X7;;
04:46;X11;;
05:13;X7;;
05:16;X11;;
05:43;X7;;
06:13;X7;;
06:43;X7;;
07:13;X7;;
07:43;X7;;
08:13;X7;;
08:43;X7;;
09:13;X7;;
09:35;X7;;
09:47;X6;;
10:11;X5;;
09:55;X7;;
10:15;X7;;
10:35;X7;;
10:55;X7;;
11:15;X7;;
11:35;X7;;
11:55;X7;;
12:15;X7;;
12:35;X7;;
12:55;X7;;
13:15;X7;;
13:35;X7;;
13:55;X7;;
14:15;X7;;
14:35;X7;;
14:55;X7;;
15:15;X7;;
15:35;X7;;
15:55;X7;;
16:15;X7;;
16:35;X7;;
16:55;X7;;
17:15;X7;;
17:35;X7;;
17:55;X7;;
18:15;X7;;
18:35;X7;;
18:55;X7;;
19:15;X7;;
19:35;X7;;
19:55;X7;;
20:15;X7;;
20:43;X7;;
20:45;X9;;
21:13;X7;;
21:43;X7;;
22:13;X7;;
22:21;X9;;
22:51;X10;;
23:21;X10;;
