X1;1;2;a;Kurs przez: ¯abi Kruk, Górki Wschodnie
X1;7;32;a;Kurs przez: Górki Wschodnie
X3;1;6;b;Nie kursuje przez: Górki Wschodnie
X3;8;27;b;Nie kursuje przez: Górki Wschodnie
