99;Dni powszednie;#EEEEEE
05:05;X11;;
05:27;X12;;
05:45;X11;;
06:05;X11;;
06:25;X11;;
06:45;X11;;
07:05;X13;;
07:25;X13;;
07:51;X13;;
08:24;X14;;
08:51;X13;;
09:21;X13;;
09:51;X13;;
10:21;X13;;
10:51;X13;;
11:21;X13;;
11:51;X13;;
12:21;X13;;
12:51;X13;;
13:16;X14;;
13:33;X13;;
13:52;X13;;
14:12;X15;;
14:32;X15;;
14:52;X15;;
15:12;X16;;
15:32;X16;;
15:52;X16;;
16:12;X16;;
16:32;X15;;
16:52;X15;;
17:21;X13;;
17:51;X13;;
18:21;X13;;
18:51;X13;;
19:21;X11;;
19:51;X11;;
20:21;X11;;
20:50;X11;;
21:22;X12;;
22:20;X11;;
99;Soboty, niedziele i œwiêta;#FFE4E1
05:12;X19;;
05:52;X20;;
06:20;X19;;
06:50;X19;;
07:18;X21;;
07:49;X21;;
08:19;X21;;
08:51;X21;;
09:21;X21;;
09:51;X21;;
10:21;X21;;
10:51;X21;;
11:21;X21;;
11:51;X21;;
12:21;X21;;
12:51;X21;;
13:21;X21;;
13:51;X21;;
14:21;X21;;
14:51;X21;;
15:21;X21;;
15:51;X21;;
16:21;X21;;
16:51;X21;;
17:21;X21;;
17:51;X21;;
18:21;X21;;
18:51;X21;;
19:21;X21;;
19:51;X21;;
20:21;X21;;
20:52;X19;;
21:22;X20;;
22:20;X19;;
