99;Dni powszednie;#EEEEEE
04:38;X4;;
04:52;X5;;
05:12;X5;;
05:32;X5;;
05:52;X5;;
06:10;X6;;
06:30;X6;;
06:50;X6;;
07:09;X7;;
07:29;X8;;
07:49;X8;;
08:19;X8;;
08:49;X8;;
09:19;X6;;
09:49;X6;;
10:19;X6;;
10:49;X6;;
11:19;X6;;
11:49;X6;;
12:19;X6;;
12:49;X6;;
13:18;X9;;
13:48;X9;;
14:04;X10;;
14:24;X10;;
14:44;X10;;
15:04;X10;;
15:24;X10;;
15:44;X10;;
16:04;X11;;
16:24;X10;;
16:44;X10;;
17:08;X9;;
17:28;X9;;
17:48;X9;;
18:20;X12;;
18:50;X12;;
19:20;X12;;
19:50;X12;;
20:20;X12;;
21:13;X5;;
22:13;X5;;
99;Soboty;#E6E6FA
04:46;X5;;
05:46;X5;;
06:46;X12;;
07:45;X12;;
08:15;X12;;
08:45;X12;;
09:15;X12;;
09:45;X12;;
10:15;X12;;
10:45;X12;;
11:15;X6;;
11:44;X6;;
12:13;X13;;
12:43;X13;;
13:13;X13;;
13:43;X13;;
14:13;X13;;
14:43;X13;;
15:13;X13;;
15:43;X13;;
16:13;X13;;
16:43;X13;;
17:13;X13;;
17:43;X13;;
18:13;X12;;
18:43;X12;;
19:13;X12;;
19:43;X12;;
20:13;X12;;
21:13;X5;;
22:13;X5;;
99;Niedziele i œwiêta;#FFE4E1
04:46;X5;;
05:46;X5;;
06:46;X12;;
07:38;X12;;
08:38;X12;;
09:38;X12;;
10:45;X12;;
11:15;X6;;
11:44;X6;;
12:13;X13;;
12:43;X13;;
13:13;X13;;
13:43;X13;;
14:13;X13;;
14:43;X13;;
15:13;X13;;
15:43;X13;;
16:13;X13;;
16:43;X13;;
17:13;X13;;
17:43;X13;;
18:13;X12;;
18:43;X12;;
19:13;X12;;
19:43;X12;;
20:13;X12;;
21:13;X5;;
22:13;X5;;
