99;Dni powszednie;#EEEEEE
04:44;X7;;
05:02;X8;;
05:22;X8;;
05:42;X8;;
06:00;X9;;
06:20;X9;;
06:40;X9;;
07:00;X10;;
07:19;X10;;
07:39;X10;;
08:08;X10;;
08:29;X10;;
09:09;X9;;
09:34;X9;;
10:02;X11;;
10:38;X9;;
11:02;X11;;
11:38;X9;;
12:02;X11;;
12:38;X9;;
13:03;X12;;
13:28;X12;;
13:58;X12;;
14:14;X13;;
14:33;X13;;
14:54;X13;;
15:14;X13;;
15:33;X13;;
15:54;X13;;
16:14;X13;;
16:33;X13;;
16:54;X13;;
17:18;X12;;
17:38;X12;;
18:05;X14;;
18:40;X14;;
19:05;X14;;
19:40;X14;;
20:05;X14;;
20:41;X14;;
21:41;X15;;
22:40;X15;;
99;Soboty, niedziele i œwiêta;#FFE4E1
04:36;X8;;
05:30;X8;;
06:30;X8;;
07:00;X8;;
07:35;X8;;
08:00;X8;;
09:00;X8;;
10:00;X8;;
11:00;X19;;
11:58;X19;;
12:58;X20;;
13:58;X20;;
14:58;X20;;
15:58;X20;;
16:58;X20;;
17:58;X20;;
18:58;X21;;
20:43;X21;;
21:43;X15;;
22:38;X15;;
