99;Dni powszednie;#EEEEEE
03:52;X7;;
04:06;X7;;
04:26;X7;;
04:46;X7;;
05:01;X7;;
04:59;X8;;
05:21;X7;;
05:19;X8;;
05:39;X8;;
05:49;X9;;
05:59;X9;;
06:01;X10;;
06:19;X9;;
06:21;X10;;
06:32;X10;;
06:41;X10;;
06:52;X10;;
07:01;X10;;
07:12;X10;;
07:21;X10;;
07:32;X10;;
07:41;X10;;
07:52;X10;;
08:01;X10;;
08:08;X10;;
08:19;X10;;
08:39;X10;;
08:55;X9;;
08:59;X10;;
09:15;X9;;
09:19;X10;;
09:35;X9;;
09:39;X10;;
09:55;X9;;
09:59;X10;;
10:15;X9;;
10:19;X10;;
10:35;X9;;
10:46;X9;;
10:48;X10;;
11:06;X9;;
11:08;X10;;
11:26;X9;;
11:28;X10;;
11:39;X10;;
11:48;X10;;
11:59;X10;;
12:08;X10;;
12:19;X10;;
12:28;X10;;
12:39;X10;;
12:48;X10;;
12:59;X10;;
13:08;X10;;
13:19;X10;;
13:28;X10;;
13:41;X10;;
13:52;X10;;
14:01;X10;;
14:12;X10;;
14:21;X10;;
14:32;X10;;
14:41;X10;;
14:52;X10;;
15:01;X10;;
15:12;X10;;
15:21;X10;;
15:32;X10;;
15:41;X10;;
15:52;X10;;
16:01;X10;;
16:12;X10;;
16:21;X10;;
16:32;X10;;
16:41;X10;;
16:52;X10;;
17:01;X10;;
17:12;X10;;
17:26;X9;;
17:28;X10;;
17:44;X9;;
17:48;X10;;
17:57;X10;;
18:15;X9;;
18:17;X10;;
18:35;X9;;
18:37;X10;;
18:55;X9;;
18:57;X10;;
19:15;X9;;
19:17;X10;;
19:39;X8;;
19:59;X8;;
20:17;X11;;
20:19;X8;;
20:40;X8;;
21:10;X8;;
21:40;X8;;
22:10;X8;;
22:40;X8;;
22:56;X11;;
99;Soboty;#E6E6FA
03:54;X7;;
04:17;X7;;
04:40;X8;;
05:10;X8;;
05:40;X8;;
06:12;X7;;
06:10;X8;;
06:32;X7;;
06:39;X8;;
06:51;X7;;
06:59;X8;;
07:11;X7;;
07:16;X7;;
07:18;X8;;
07:38;X8;;
07:53;X7;;
07:58;X8;;
08:13;X7;;
08:18;X8;;
08:33;X7;;
08:38;X8;;
08:53;X7;;
08:58;X8;;
09:13;X7;;
09:18;X8;;
09:33;X7;;
09:38;X8;;
09:53;X7;;
09:58;X8;;
10:13;X7;;
10:18;X8;;
10:33;X7;;
10:38;X8;;
10:53;X7;;
10:58;X8;;
11:13;X7;;
11:18;X8;;
11:33;X7;;
11:38;X8;;
11:53;X7;;
11:58;X8;;
12:13;X7;;
12:18;X8;;
12:33;X7;;
12:38;X8;;
12:53;X7;;
12:58;X8;;
13:13;X7;;
13:18;X8;;
13:33;X7;;
13:38;X8;;
13:53;X7;;
13:58;X8;;
14:13;X7;;
14:18;X8;;
14:33;X7;;
14:38;X8;;
14:53;X7;;
14:58;X8;;
15:13;X7;;
15:18;X8;;
15:33;X7;;
15:38;X8;;
15:53;X7;;
15:58;X8;;
16:08;X11;;
16:13;X7;;
16:25;X7;;
16:38;X8;;
16:53;X7;;
16:58;X8;;
17:13;X7;;
17:19;X8;;
17:26;X11;;
17:39;X8;;
17:59;X8;;
18:19;X8;;
18:39;X8;;
18:59;X8;;
19:19;X8;;
19:39;X8;;
19:59;X8;;
20:19;X8;;
20:40;X8;;
21:05;X11;;
21:10;X8;;
21:40;X8;;
22:10;X8;;
22:40;X8;;
22:56;X11;;
99;Niedziele i œwiêta;#FFE4E1
03:54;X7;;
04:17;X7;;
04:40;X8;;
05:10;X8;;
05:40;X8;;
06:10;X8;;
06:40;X8;;
07:10;X8;;
07:40;X8;;
08:10;X8;;
08:40;X8;;
09:09;X7;;
09:10;X8;;
09:39;X8;;
09:59;X8;;
10:19;X8;;
10:39;X8;;
10:59;X8;;
11:19;X8;;
11:39;X8;;
11:59;X8;;
12:19;X8;;
12:39;X8;;
12:59;X8;;
13:19;X8;;
13:39;X8;;
13:59;X8;;
14:19;X8;;
14:39;X8;;
14:59;X8;;
15:19;X8;;
15:39;X8;;
15:59;X8;;
16:19;X8;;
16:39;X8;;
16:59;X8;;
17:19;X8;;
17:39;X8;;
17:59;X8;;
18:19;X8;;
18:39;X8;;
18:59;X8;;
19:19;X8;;
19:39;X8;;
19:59;X8;;
20:19;X8;;
20:40;X8;;
21:05;X11;;
21:10;X8;;
21:40;X8;;
22:10;X8;;
22:40;X8;;
22:56;X11;;
