99;Dni powszednie;#EEEEEE
04:49;X0;;
05:09;X0;;
04:36;X1;;
04:56;X1;;
05:16;X1;;
05:36;X1;;
05:49;X2;;
05:58;X2;;
06:45;X0;;
06:09;X2;;
06:18;X2;;
06:29;X2;;
06:38;X2;;
06:49;X2;;
06:58;X2;;
07:09;X2;;
07:18;X2;;
07:29;X2;;
07:38;X3;;
07:49;X2;;
07:58;X3;;
08:09;X2;;
08:20;X3;;
08:29;X2;;
08:40;X3;;
08:49;X2;;
09:00;X3;;
09:09;X2;;
09:20;X3;;
09:40;X3;;
09:49;X2;;
10:00;X3;;
10:09;X2;;
10:20;X3;;
10:29;X2;;
10:40;X2;;
10:49;X2;;
11:00;X2;;
11:09;X2;;
11:20;X2;;
11:29;X2;;
11:40;X2;;
11:49;X2;;
12:00;X2;;
12:09;X2;;
12:20;X2;;
12:29;X2;;
12:40;X2;;
12:49;X2;;
13:00;X2;;
13:09;X2;;
13:20;X2;;
13:29;X2;;
13:38;X2;;
13:49;X2;;
13:58;X2;;
14:09;X2;;
14:18;X2;;
14:29;X2;;
14:38;X2;;
14:49;X2;;
14:58;X2;;
15:09;X2;;
15:18;X2;;
15:29;X2;;
15:38;X2;;
15:49;X2;;
15:58;X2;;
16:09;X2;;
16:18;X3;;
16:29;X2;;
16:38;X3;;
16:49;X2;;
16:58;X3;;
17:09;X2;;
17:20;X3;;
17:30;X2;;
17:40;X3;;
17:44;X0;;
17:50;X2;;
18:00;X3;;
18:10;X2;;
18:20;X3;;
18:30;X2;;
18:40;X3;;
18:50;X2;;
19:00;X3;;
19:10;X2;;
19:20;X4;;
19:30;X1;;
19:40;X4;;
19:50;X1;;
20:00;X4;;
20:10;X1;;
20:20;X4;;
20:40;X5;;
20:57;X4;;
21:10;X5;;
21:40;X5;;
22:10;X5;;
22:40;X4;;
23:10;X6;;
23:30;X6;;
99;Soboty;#E6E6FA
04:31;X12;;
05:01;X12;;
04:40;X5;;
05:10;X5;;
05:40;X5;;
06:10;X5;;
07:08;X0;;
06:37;X1;;
06:57;X1;;
07:10;X4;;
07:18;X1;;
07:30;X4;;
07:38;X1;;
07:50;X4;;
07:58;X1;;
08:10;X4;;
08:18;X1;;
08:30;X4;;
08:38;X1;;
08:50;X4;;
08:58;X1;;
09:10;X4;;
09:18;X1;;
09:30;X4;;
09:38;X1;;
09:50;X4;;
09:58;X1;;
10:10;X4;;
10:18;X1;;
10:30;X4;;
10:38;X1;;
10:50;X4;;
10:58;X1;;
11:10;X4;;
11:18;X1;;
11:30;X4;;
11:38;X1;;
11:50;X4;;
11:58;X1;;
12:10;X4;;
12:18;X1;;
12:30;X4;;
12:38;X1;;
12:50;X4;;
12:58;X1;;
13:10;X4;;
13:18;X1;;
13:30;X4;;
13:38;X1;;
13:50;X4;;
13:58;X1;;
14:10;X4;;
14:18;X1;;
14:30;X4;;
14:38;X1;;
14:50;X4;;
14:58;X1;;
15:10;X4;;
15:18;X1;;
15:30;X4;;
15:38;X1;;
15:50;X4;;
15:58;X1;;
16:10;X4;;
16:18;X1;;
16:30;X1;;
16:37;X1;;
16:57;X1;;
17:02;X4;;
17:17;X1;;
17:37;X1;;
17:42;X4;;
17:57;X1;;
18:02;X4;;
18:17;X1;;
18:37;X1;;
18:57;X1;;
19:17;X1;;
19:37;X1;;
19:57;X1;;
20:17;X1;;
20:37;X5;;
20:57;X4;;
21:10;X5;;
21:40;X5;;
22:10;X5;;
22:40;X4;;
23:10;X6;;
23:30;X6;;
99;Niedziele i œwiêta;#FFE4E1
04:31;X12;;
05:01;X12;;
04:40;X5;;
05:10;X5;;
05:40;X5;;
06:10;X5;;
06:40;X5;;
07:10;X5;;
07:40;X5;;
08:10;X5;;
08:40;X5;;
09:10;X5;;
10:09;X0;;
09:37;X1;;
09:57;X1;;
10:17;X1;;
10:37;X1;;
10:57;X1;;
11:17;X1;;
11:37;X1;;
11:57;X1;;
12:17;X1;;
12:37;X1;;
12:57;X1;;
13:17;X1;;
13:37;X1;;
13:57;X1;;
14:17;X1;;
14:37;X1;;
14:57;X1;;
15:17;X1;;
15:37;X1;;
15:57;X1;;
16:17;X1;;
16:37;X1;;
16:57;X1;;
17:17;X1;;
17:37;X1;;
17:57;X1;;
18:17;X1;;
18:37;X1;;
18:57;X1;;
19:17;X1;;
19:37;X1;;
19:57;X1;;
20:17;X1;;
20:37;X5;;
20:57;X4;;
21:10;X5;;
21:40;X5;;
22:10;X5;;
22:40;X4;;
23:10;X6;;
23:30;X6;;
