99;Dni powszednie;#EEEEEE
05:03;X0;;
05:29;X0;;
06:07;X0;;
06:37;X1;;
07:07;X1;;
07:37;X1;;
08:07;X1;;
08:55;X1;;
09:55;X1;;
10:55;X1;;
11:55;X1;;
12:55;X1;;
13:53;X1;;
14:37;X1;;
15:07;X1;;
15:37;X1;;
16:07;X1;;
16:37;X1;;
17:07;X1;;
17:37;X1;;
18:23;X1;;
18:50;X1;;
19:42;X1;;
20:38;X1;;
21:28;X0;;
22:28;X0;;
99;Soboty, niedziele i œwiêta;#FFE4E1
09:56;X1;;
10:56;X1;;
11:56;X1;;
12:56;X1;;
13:56;X1;;
14:56;X1;;
15:56;X1;;
16:56;X1;;
17:56;X1;;
18:56;X1;;
19:46;X1;;
20:28;X1;;
21:28;X0;;
