99;Dni powszednie - okres nauki szkolnej;#EEEEEE
07:16;X4;;
08:20;X4;;
09:15;X4;;
10:20;X4;;
11:15;X5;;
12:15;X6;;
13:10;X6;;
14:15;X7;;
15:10;X7;;
16:05;X7;;
17:00;X7;;
