99;Dni powszednie;#EEEEEE
05:19;X0;;
05:21;X1;;
05:53;X1;;
06:08;X2;;
06:23;X2;;
06:38;X2;;
06:53;X2;;
07:12;X2;;
07:25;X2;;
07:38;X2;;
07:53;X2;;
08:08;X3;;
08:25;X3;;
08:55;X3;;
09:35;X3;;
10:15;X3;;
10:55;X3;;
11:35;X3;;
12:15;X3;;
12:55;X3;;
13:35;X3;;
13:58;X3;;
14:18;X2;;
14:33;X2;;
14:48;X2;;
15:03;X2;;
15:18;X2;;
15:33;X2;;
15:48;X2;;
16:03;X2;;
16:18;X2;;
16:33;X2;;
16:48;X2;;
17:03;X3;;
17:18;X3;;
17:35;X3;;
17:55;X3;;
18:16;X3;;
18:36;X3;;
19:15;X3;;
19:55;X4;;
20:35;X4;;
