99;Dni powszednie;#EEEEEE
05:18;X5;;
05:33;X5;;
05:42;X6;;
06:02;X7;;
06:10;X8;;
06:25;X8;;
06:40;X8;;
06:55;X8;;
07:10;X8;;
07:25;X8;;
07:46;X8;;
08:06;X8;;
08:26;X8;;
08:46;X8;;
09:26;X8;;
10:06;X8;;
10:46;X8;;
11:26;X8;;
12:06;X8;;
12:46;X8;;
13:26;X8;;
13:51;X7;;
13:59;X8;;
14:12;X9;;
14:27;X9;;
14:42;X9;;
14:57;X9;;
15:12;X9;;
15:27;X9;;
15:42;X9;;
15:57;X9;;
16:12;X9;;
16:27;X9;;
16:42;X9;;
17:06;X6;;
17:26;X6;;
17:47;X6;;
18:07;X6;;
18:28;X6;;
19:08;X6;;
19:53;X6;;
