99;Dni powszednie;#EEEEEE
04:27;X4;;
04:59;X5;;
05:24;X5;;
05:49;X5;;
06:19;X6;;
06:49;X6;;
07:25;X6;;
08:05;X6;;
08:45;X6;;
09:25;X6;;
10:05;X6;;
10:45;X6;;
11:25;X6;;
12:05;X6;;
12:45;X6;;
13:19;X6;;
13:49;X7;;
14:20;X7;;
14:50;X7;;
15:20;X7;;
15:50;X7;;
16:20;X6;;
16:55;X6;;
17:35;X6;;
18:15;X6;;
18:55;X6;;
19:30;X6;;
20:30;X6;;
21:30;X6;;
22:30;X8;;
99;Soboty, niedziele i œwiêta;#FFE4E1
04:27;X4;;
06:00;X4;;
07:35;X6;;
08:55;X6;;
09:35;X6;;
10:15;X6;;
10:55;X6;;
11:35;X6;;
12:15;X6;;
12:55;X6;;
13:35;X6;;
14:15;X6;;
14:55;X6;;
15:35;X6;;
16:15;X6;;
16:55;X6;;
17:35;X6;;
18:55;X6;;
20:30;X6;;
21:30;X6;;
