99;Dni powszednie;#EEEEEE
04:38;X0;;
04:40;X1;;
04:58;X0;;
05:00;X1;;
05:18;X0;;
05:20;X1;;
05:35;X0;;
05:35;X1;;
05:47;X2;;
05:55;X0;;
05:57;X2;;
06:07;X2;;
06:15;X0;;
06:17;X2;;
06:27;X2;;
06:37;X2;;
06:47;X2;;
06:57;X2;;
07:07;X2;;
07:17;X2;;
07:27;X3;;
07:37;X2;;
07:47;X3;;
07:57;X2;;
08:07;X3;;
08:21;X2;;
08:29;X3;;
08:41;X2;;
08:49;X3;;
09:01;X2;;
09:09;X3;;
09:21;X2;;
09:29;X3;;
09:41;X2;;
09:49;X3;;
10:01;X2;;
10:09;X3;;
10:21;X2;;
10:29;X3;;
10:41;X2;;
10:49;X3;;
11:01;X2;;
11:09;X3;;
11:21;X2;;
11:29;X3;;
11:41;X2;;
11:49;X4;;
12:01;X2;;
12:09;X2;;
12:21;X2;;
12:29;X2;;
12:41;X2;;
12:49;X2;;
13:01;X2;;
13:09;X2;;
13:21;X2;;
13:29;X2;;
13:41;X2;;
13:57;X2;;
14:07;X2;;
14:17;X2;;
14:27;X2;;
14:37;X2;;
14:47;X2;;
14:55;X0;;
14:57;X2;;
15:07;X2;;
15:17;X2;;
15:27;X2;;
15:37;X2;;
15:47;X2;;
15:57;X3;;
16:07;X3;;
16:17;X2;;
16:27;X3;;
16:37;X2;;
16:47;X3;;
16:57;X2;;
17:09;X3;;
17:21;X2;;
17:29;X4;;
17:41;X2;;
17:49;X4;;
18:01;X2;;
18:09;X4;;
18:21;X4;;
18:29;X2;;
18:41;X4;;
18:49;X2;;
19:01;X4;;
19:09;X2;;
19:25;X4;;
19:40;X1;;
20:00;X5;;
20:20;X1;;
20:25;X6;;
20:44;X7;;
21:14;X7;;
21:44;X8;;
22:14;X8;;
22:44;X9;;
22:59;X10;;
23:24;X10;;
99;Soboty;#E6E6FA
04:44;X7;;
04:49;X18;;
05:14;X7;;
05:19;X18;;
05:44;X7;;
06:14;X7;;
06:38;X18;;
06:40;X1;;
07:00;X1;;
07:20;X1;;
07:40;X1;;
08:00;X1;;
08:20;X1;;
08:40;X1;;
09:00;X1;;
09:17;X0;;
09:20;X1;;
09:40;X1;;
10:00;X1;;
10:20;X1;;
10:40;X1;;
11:00;X1;;
11:20;X1;;
11:40;X1;;
12:00;X1;;
12:20;X1;;
12:40;X1;;
13:00;X1;;
13:20;X1;;
13:40;X1;;
14:00;X1;;
14:20;X1;;
14:40;X1;;
15:00;X1;;
15:20;X1;;
15:40;X1;;
16:00;X1;;
16:20;X1;;
16:40;X1;;
17:00;X1;;
17:20;X1;;
17:40;X1;;
18:00;X1;;
18:20;X1;;
18:40;X1;;
19:00;X5;;
19:20;X1;;
19:40;X1;;
20:00;X5;;
20:20;X7;;
20:25;X6;;
20:44;X7;;
21:14;X7;;
21:44;X8;;
22:14;X8;;
22:44;X9;;
22:59;X19;;
23:24;X19;;
99;Niedziele i œwiêta;#FFE4E1
04:44;X7;;
04:49;X18;;
05:14;X7;;
05:19;X18;;
05:44;X7;;
06:14;X7;;
06:44;X7;;
07:14;X7;;
07:44;X7;;
08:14;X7;;
08:44;X7;;
09:14;X7;;
09:38;X18;;
09:40;X1;;
10:00;X1;;
10:20;X1;;
10:40;X1;;
11:00;X1;;
11:20;X1;;
11:40;X1;;
12:00;X1;;
12:17;X0;;
12:20;X1;;
12:40;X1;;
13:00;X1;;
13:20;X1;;
13:40;X1;;
14:00;X1;;
14:20;X1;;
14:40;X1;;
15:00;X1;;
15:20;X1;;
15:40;X1;;
16:00;X1;;
16:20;X1;;
16:40;X1;;
17:00;X1;;
17:20;X1;;
17:40;X1;;
18:00;X1;;
18:20;X1;;
18:40;X1;;
19:00;X5;;
19:20;X1;;
19:40;X1;;
20:00;X5;;
20:20;X7;;
20:25;X6;;
20:44;X7;;
21:14;X7;;
21:44;X8;;
22:14;X8;;
22:44;X9;;
22:59;X19;;
23:24;X19;;
