99;Dni powszednie;#EEEEEE
04:56;X6;;
05:16;X6;;
05:36;X6;;
05:56;X6;;
06:16;X6;;
06:36;X6;;
06:56;X6;;
07:16;X7;;
07:36;X7;;
07:56;X7;;
08:16;X7;;
08:46;X7;;
09:16;X7;;
09:46;X7;;
10:16;X7;;
10:46;X7;;
11:16;X7;;
11:46;X7;;
12:16;X7;;
12:46;X7;;
13:16;X7;;
13:46;X7;;
14:06;X8;;
14:26;X8;;
14:46;X8;;
15:06;X8;;
15:26;X8;;
15:46;X8;;
16:06;X8;;
16:26;X8;;
16:46;X8;;
17:06;X7;;
17:26;X7;;
17:46;X7;;
18:16;X7;;
18:46;X7;;
19:16;X7;;
19:46;X7;;
20:16;X7;;
20:46;X7;;
21:16;X7;;
21:46;X7;;
22:16;X7;;
99;Soboty, niedziele i œwiêta;#FFE4E1
05:16;X7;;
05:46;X7;;
06:16;X7;;
06:46;X7;;
07:16;X7;;
07:46;X7;;
08:16;X7;;
08:46;X7;;
09:16;X7;;
09:46;X7;;
10:16;X7;;
10:46;X7;;
11:16;X7;;
11:46;X7;;
12:16;X7;;
12:46;X7;;
13:16;X7;;
13:46;X7;;
14:16;X7;;
14:46;X7;;
15:16;X7;;
15:46;X7;;
16:16;X7;;
16:46;X7;;
17:16;X7;;
17:46;X7;;
18:16;X7;;
18:46;X7;;
19:16;X7;;
19:46;X7;;
20:16;X7;;
20:46;X7;;
21:16;X7;;
21:46;X7;;
22:16;X7;;
