99;Dni powszednie;#EEEEEE
05:00;X4;;
05:37;X4;;
06:07;X4;;
06:37;X5;;
07:07;X5;;
07:37;X5;;
08:15;X5;;
09:12;X5;;
10:12;X5;;
10:37;X5;;
11:12;X5;;
11:37;X5;;
12:12;X5;;
12:37;X5;;
13:12;X5;;
13:37;X5;;
14:07;X5;;
14:37;X5;;
15:07;X6;;
15:37;X6;;
16:07;X6;;
16:37;X6;;
17:07;X6;;
17:37;X6;;
18:12;X5;;
18:37;X5;;
19:12;X4;;
19:37;X4;;
20:12;X4;;
21:12;X4;;
22:12;X4;;
99;Soboty;#E6E6FA
05:07;X7;;
05:45;X7;;
06:15;X7;;
06:40;X7;;
07:15;X7;;
07:45;X7;;
08:15;X7;;
08:40;X7;;
09:15;X7;;
09:39;X7;;
10:12;X5;;
10:39;X5;;
11:12;X5;;
11:39;X5;;
12:09;X5;;
12:39;X5;;
13:09;X5;;
13:39;X5;;
14:09;X5;;
14:42;X5;;
15:12;X5;;
15:42;X5;;
16:12;X5;;
16:42;X5;;
17:12;X5;;
17:42;X5;;
18:12;X5;;
18:42;X5;;
19:12;X5;;
19:45;X4;;
20:15;X4;;
20:45;X7;;
21:15;X7;;
21:45;X7;;
22:15;X7;;
99;Niedziele i œwiêta;#FFE4E1
05:45;X7;;
06:15;X7;;
06:40;X7;;
07:15;X7;;
07:45;X7;;
08:15;X7;;
08:40;X7;;
09:15;X7;;
09:39;X7;;
10:12;X5;;
10:39;X5;;
11:12;X5;;
11:39;X5;;
12:09;X5;;
12:39;X5;;
13:09;X5;;
13:39;X5;;
14:09;X5;;
14:42;X5;;
15:12;X5;;
15:42;X5;;
16:12;X5;;
16:42;X5;;
17:12;X5;;
17:42;X5;;
18:12;X5;;
18:42;X5;;
19:12;X5;;
19:45;X4;;
20:15;X4;;
20:45;X7;;
21:15;X7;;
21:45;X7;;
