99;Dni powszednie;#EEEEEE
05:39;X0;;
06:40;X0;;
07:10;X1;;
07:40;X1;;
08:10;X1;;
08:40;X1;;
09:10;X2;;
09:40;X2;;
10:39;X3;;
11:39;X3;;
12:40;X3;;
13:40;X3;;
14:33;X4;;
15:03;X5;;
15:43;X5;;
16:23;X5;;
17:03;X3;;
17:43;X3;;
18:23;X0;;
18:58;X0;;
19:45;X0;;
20:45;X0;;
99;Soboty;#E6E6FA
07:10;X3;;
08:11;X3;;
09:11;X3;;
10:11;X3;;
11:11;X3;;
12:11;X3;;
13:11;X3;;
14:11;X3;;
15:11;X3;;
16:11;X3;;
17:11;X3;;
18:11;X3;;
19:11;X3;;
20:11;X3;;
99;Niedziele i œwiêta;#FFE4E1
11:11;X3;;
12:11;X3;;
13:11;X3;;
14:11;X3;;
15:11;X3;;
16:11;X3;;
17:11;X3;;
18:11;X3;;
19:11;X3;;
