99;Dni powszednie;#EEEEEE
07:13;X0;;
07:43;X0;;
08:13;X0;;
08:43;X0;;
09:13;X0;;
09:33;X0;;
09:53;X0;;
10:13;X0;;
10:33;X0;;
10:53;X0;;
11:13;X0;;
11:33;X0;;
11:53;X0;;
12:13;X0;;
12:33;X0;;
12:53;X0;;
13:13;X1;;
13:33;X1;;
13:53;X1;;
14:13;X2;;
14:33;X2;;
14:53;X2;;
15:13;X2;;
15:33;X2;;
15:53;X2;;
16:13;X2;;
16:33;X2;;
16:53;X2;;
17:13;X0;;
17:43;X0;;
18:13;X0;;
18:43;X0;;
19:13;X0;;
19:43;X0;;
20:13;X0;;
20:43;X0;;
21:13;X0;;
21:43;X0;;
22:13;X3;;
22:43;X3;;
99;Soboty, niedziele i œwiêta;#FFE4E1
08:13;X0;;
08:43;X0;;
09:13;X0;;
09:43;X0;;
10:13;X0;;
10:33;X0;;
10:53;X0;;
11:13;X0;;
11:33;X0;;
11:53;X0;;
12:13;X0;;
12:33;X0;;
12:53;X0;;
13:13;X0;;
13:33;X0;;
13:53;X0;;
14:13;X0;;
14:33;X0;;
14:53;X0;;
15:13;X0;;
15:33;X0;;
15:53;X0;;
16:13;X0;;
16:33;X0;;
16:53;X0;;
17:13;X0;;
17:33;X0;;
17:53;X0;;
18:13;X0;;
18:43;X0;;
19:13;X3;;
19:43;X3;;
20:13;X3;;
20:43;X3;;
21:13;X3;;
21:43;X3;;
22:13;X3;;
22:43;X3;;
