X4;1;15;D;kurs do: Dworzec G³ówny;
X5;1;15;D;kurs do: Dworzec G³ówny;
X8;1;15;D;kurs do: Dworzec G³ówny;
X9;1;15;D;kurs do: Dworzec G³ówny;
