99;Dni powszednie;#EEEEEE
04:54;X0;;
05:30;X0;;
05:51;X1;;
06:27;X1;;
06:54;X1;;
07:24;X1;;
07:54;X1;;
08:29;X1;;
09:29;X1;;
10:32;X0;;
11:32;X0;;
12:32;X0;;
13:32;X0;;
14:30;X0;;
15:30;X0;;
16:30;X0;;
17:31;X2;;
18:36;X2;;
19:36;X2;;
20:23;X2;;
21:43;X2;;
04:32;X3;;
99;Soboty;#E6E6FA
05:11;X6;;
05:40;X7;;
06:40;X7;;
07:40;X7;;
08:40;X7;;
09:40;X7;;
10:40;X7;;
11:40;X7;;
12:40;X7;;
13:40;X7;;
14:40;X7;;
15:40;X7;;
16:40;X7;;
17:40;X7;;
19:00;X7;;
20:10;X7;;
21:02;X2;;
21:44;X2;;
04:33;X8;;
99;Niedziele i œwiêta;#FFE4E1
05:11;X6;;
05:40;X7;;
06:40;X7;;
07:40;X7;;
08:40;X7;;
09:40;X7;;
10:40;X7;;
11:40;X7;;
12:40;X7;;
13:40;X7;;
14:40;X7;;
15:40;X7;;
16:40;X7;;
17:40;X7;;
19:00;X7;;
20:10;X7;;
21:02;X2;;
21:44;X2;;
04:33;X8;;
