99;Dni powszednie;#EEEEEE
04:38;X0;;
05:11;X0;;
05:38;X1;;
06:08;X1;;
06:38;X1;;
07:08;X2;;
07:38;X2;;
08:17;X3;;
08:57;X3;;
09:37;X1;;
10:17;X1;;
10:57;X1;;
11:37;X1;;
12:17;X1;;
12:56;X4;;
13:36;X4;;
14:12;X4;;
14:42;X5;;
15:16;X5;;
15:46;X5;;
16:16;X5;;
16:46;X6;;
17:16;X6;;
17:46;X6;;
18:27;X6;;
19:07;X6;;
19:44;X6;;
20:31;X0;;
21:31;X0;;
22:21;X7;;
22:53;X7;;
99;Soboty, niedziele i œwiêta;#FFE4E1
04:32;X0;;
05:34;X0;;
06:47;X14;;
07:47;X14;;
08:27;X14;;
09:07;X14;;
09:47;X14;;
10:27;X14;;
11:07;X14;;
11:47;X14;;
12:27;X14;;
13:06;X4;;
13:46;X4;;
14:26;X4;;
15:06;X4;;
15:47;X6;;
16:27;X6;;
17:07;X6;;
17:47;X6;;
18:27;X6;;
19:07;X6;;
19:47;X6;;
20:31;X0;;
21:31;X0;;
22:21;X7;;
22:53;X7;;
