99;Dni powszednie;#EEEEEE
04:39;X4;;
05:09;X4;;
05:39;X4;;
06:09;X4;;
06:39;X4;;
07:09;X4;;
07:24;X4;;
07:39;X4;;
08:09;X4;;
08:39;X5;;
09:09;X5;;
09:39;X5;;
10:09;X5;;
10:39;X5;;
11:09;X5;;
11:39;X5;;
12:09;X5;;
12:39;X5;;
13:09;X5;;
13:39;X5;;
14:09;X5;;
14:39;X5;;
15:09;X5;;
15:39;X5;;
15:56;X4;;
16:16;X5;;
16:46;X5;;
17:16;X5;;
17:46;X5;;
18:16;X5;;
18:56;X5;;
19:56;X5;;
20:56;X5;;
21:56;X5;;
22:56;X4;;
99;Soboty, niedziele i  œwiêta;#FFE4E1
05:09;X4;;
06:06;X4;;
07:06;X5;;
08:06;X5;;
09:02;X5;;
10:02;X5;;
11:06;X5;;
12:06;X5;;
13:06;X5;;
14:06;X5;;
15:06;X5;;
16:06;X5;;
17:06;X5;;
18:06;X5;;
18:56;X5;;
19:52;X5;;
20:53;X5;;
21:56;X5;;
22:56;X4;;
