99;Dni powszednie;#EEEEEE
04:46;X6;;
05:01;X6;;
05:15;X6;;
05:36;X6;;
05:50;X7;;
06:10;X7;;
06:28;X7;;
06:48;X7;;
07:05;X7;;
07:23;X7;;
07:45;X7;;
08:10;X7;;
08:30;X7;;
08:50;X7;;
09:10;X7;;
09:30;X7;;
09:50;X7;;
09:55;X7;;
10:10;X7;;
10:30;X7;;
10:50;X7;;
11:10;X7;;
11:30;X7;;
11:50;X7;;
12:10;X7;;
12:30;X7;;
12:50;X7;;
13:10;X8;;
13:30;X8;;
13:50;X8;;
14:13;X8;;
14:31;X8;;
14:52;X8;;
15:13;X8;;
15:31;X8;;
15:52;X8;;
16:13;X8;;
16:31;X8;;
16:52;X8;;
17:13;X7;;
17:32;X7;;
17:52;X7;;
18:10;X7;;
18:30;X7;;
18:50;X7;;
19:10;X7;;
19:30;X7;;
19:50;X7;;
20:10;X7;;
20:30;X7;;
20:50;X6;;
21:22;X6;;
21:42;X6;;
21:52;X6;;
22:22;X6;;
22:52;X6;;
99;Soboty;#E6E6FA
04:41;X9;;
04:58;X6;;
05:24;X6;;
05:51;X6;;
06:21;X6;;
06:51;X6;;
07:18;X7;;
07:38;X7;;
07:58;X7;;
08:18;X7;;
08:41;X7;;
09:01;X7;;
09:32;X7;;
09:58;X7;;
10:18;X7;;
10:38;X7;;
10:58;X7;;
11:18;X7;;
11:38;X7;;
11:58;X7;;
12:18;X7;;
12:38;X7;;
12:58;X7;;
13:18;X7;;
13:38;X7;;
13:58;X7;;
14:18;X7;;
14:38;X7;;
14:58;X7;;
15:18;X7;;
15:38;X7;;
15:58;X7;;
16:18;X7;;
16:38;X7;;
16:58;X7;;
17:18;X7;;
17:38;X7;;
17:58;X7;;
18:21;X7;;
18:56;X7;;
19:19;X7;;
19:37;X7;;
20:04;X7;;
20:29;X7;;
21:12;X6;;
21:50;X6;;
22:22;X6;;
22:52;X6;;
99;Niedziele i œwiêta;#FFE4E1
04:41;X9;;
04:58;X6;;
05:24;X6;;
05:51;X6;;
06:21;X6;;
06:48;X6;;
07:18;X6;;
07:48;X6;;
08:18;X6;;
08:48;X6;;
09:18;X7;;
09:48;X7;;
10:18;X7;;
10:48;X7;;
11:20;X7;;
11:55;X7;;
12:20;X7;;
12:55;X7;;
13:20;X7;;
13:55;X7;;
14:20;X7;;
14:55;X7;;
15:20;X7;;
15:55;X7;;
16:20;X7;;
16:55;X7;;
17:20;X7;;
17:55;X7;;
18:20;X7;;
18:55;X7;;
19:20;X7;;
19:40;X7;;
20:04;X7;;
20:29;X7;;
21:12;X6;;
21:50;X6;;
22:22;X6;;
22:52;X6;;
