99;Dni powszednie;#EEEEEE
04:07;X0;;
04:34;X1;;
04:44;X2;;
05:15;X3;;
05:04;X4;;
05:24;X2;;
05:42;X5;;
05:52;X5;;
06:02;X5;;
06:12;X5;;
06:22;X5;;
06:32;X5;;
06:42;X5;;
06:52;X5;;
07:02;X5;;
07:12;X5;;
07:22;X5;;
07:32;X5;;
07:42;X5;;
07:52;X5;;
08:02;X5;;
08:13;X5;;
08:23;X5;;
08:33;X5;;
08:43;X5;;
09:03;X5;;
09:13;X6;;
09:23;X6;;
09:33;X6;;
09:43;X6;;
09:53;X6;;
10:03;X6;;
10:13;X6;;
10:23;X6;;
10:33;X6;;
10:43;X6;;
10:53;X6;;
11:03;X6;;
11:13;X6;;
11:23;X6;;
11:33;X6;;
11:43;X6;;
11:53;X6;;
12:03;X6;;
12:13;X5;;
12:23;X5;;
12:33;X5;;
12:43;X5;;
12:53;X5;;
13:03;X5;;
13:13;X5;;
13:23;X5;;
13:33;X5;;
13:42;X5;;
13:52;X5;;
14:02;X5;;
14:12;X5;;
14:22;X5;;
14:32;X5;;
14:42;X5;;
14:52;X5;;
15:02;X5;;
15:12;X5;;
15:22;X5;;
15:32;X5;;
15:42;X5;;
15:52;X5;;
16:02;X5;;
16:12;X5;;
16:22;X5;;
16:32;X5;;
16:42;X5;;
16:52;X5;;
17:02;X5;;
17:12;X5;;
17:24;X5;;
17:34;X5;;
17:44;X5;;
17:54;X5;;
18:04;X5;;
18:24;X5;;
18:34;X5;;
18:44;X5;;
18:54;X5;;
19:04;X5;;
19:14;X5;;
19:24;X2;;
19:34;X7;;
19:44;X2;;
19:54;X2;;
20:04;X4;;
20:09;X7;;
20:24;X4;;
20:53;X4;;
21:03;X7;;
21:23;X4;;
21:53;X2;;
22:23;X4;;
22:53;X8;;
23:20;X8;;
99;Soboty;#E6E6FA
04:07;X0;;
04:34;X16;;
05:01;X17;;
04:53;X4;;
05:23;X2;;
05:53;X4;;
06:24;X2;;
06:46;X2;;
07:04;X4;;
07:24;X4;;
07:44;X4;;
08:04;X4;;
08:24;X4;;
08:44;X4;;
09:04;X4;;
09:24;X4;;
09:44;X4;;
10:04;X4;;
10:24;X4;;
10:44;X4;;
11:04;X4;;
11:24;X4;;
11:44;X4;;
12:04;X4;;
12:24;X4;;
12:44;X4;;
13:04;X4;;
13:24;X4;;
13:44;X4;;
14:04;X4;;
14:24;X4;;
14:44;X4;;
15:04;X4;;
15:24;X4;;
15:44;X4;;
16:04;X4;;
16:24;X4;;
16:44;X4;;
17:04;X4;;
17:24;X4;;
17:44;X4;;
18:04;X4;;
18:24;X4;;
18:44;X4;;
19:04;X4;;
19:24;X4;;
19:44;X4;;
20:04;X4;;
20:24;X4;;
20:53;X4;;
21:03;X4;;
21:23;X4;;
21:53;X2;;
22:23;X2;;
22:53;X8;;
23:20;X8;;
99;Niedziele i œwiêta;#FFE4E1
04:07;X0;;
04:34;X16;;
05:01;X17;;
04:53;X4;;
05:23;X4;;
05:53;X4;;
06:23;X4;;
06:53;X4;;
07:23;X4;;
07:53;X4;;
08:23;X4;;
08:53;X4;;
09:23;X2;;
09:44;X2;;
10:06;X2;;
10:24;X2;;
10:44;X4;;
11:04;X4;;
11:24;X4;;
11:44;X4;;
12:04;X4;;
12:24;X4;;
12:44;X4;;
13:04;X4;;
13:24;X4;;
13:44;X4;;
14:04;X4;;
14:24;X4;;
14:44;X4;;
15:04;X4;;
15:24;X4;;
15:44;X4;;
16:04;X4;;
16:24;X4;;
16:44;X4;;
17:04;X4;;
17:24;X4;;
17:44;X4;;
18:04;X4;;
18:24;X4;;
18:44;X2;;
19:04;X2;;
19:24;X2;;
19:44;X2;;
20:04;X4;;
20:24;X4;;
20:53;X4;;
21:03;X7;;
21:23;X4;;
21:53;X2;;
22:23;X2;;
22:53;X8;;
23:20;X8;;
