99;Dni powszednie;#EEEEEE
05:04;X0;;
05:30;X0;;
05:48;X1;;
06:18;X2;;
06:48;X2;;
07:18;X2;;
07:48;X2;;
08:18;X2;;
08:48;X3;;
09:32;X3;;
10:02;X3;;
10:32;X3;;
11:02;X3;;
11:32;X3;;
12:02;X3;;
12:32;X3;;
13:02;X3;;
13:32;X3;;
13:59;X4;;
14:29;X4;;
14:59;X4;;
15:29;X4;;
15:59;X4;;
16:29;X4;;
16:59;X4;;
17:29;X4;;
17:59;X3;;
18:32;X3;;
19:32;X3;;
99;Soboty, niedziele i œwiêta;#FFE4E1
10:20;X10;;
11:20;X10;;
12:20;X10;;
13:20;X10;;
14:20;X10;;
15:20;X10;;
16:20;X10;;
